date,state,deaths,cases
2020-08-12,Alaska,1,66
2020-08-13,Alaska,0,95
2020-08-14,Alaska,0,119
2020-08-15,Alaska,1,85
2020-08-16,Alaska,0,106
2020-08-17,Alaska,0,50
2020-08-18,Alaska,1,67
2020-08-19,Alaska,0,70
2020-08-20,Alaska,0,85
2020-08-21,Alaska,1,71
2020-08-22,Alaska,1,91
2020-08-23,Alaska,1,64
2020-08-24,Alaska,0,70
2020-08-25,Alaska,3,-5
2020-08-26,Alaska,1,50
2020-08-27,Alaska,0,81
2020-08-28,Alaska,0,122
2020-08-29,Alaska,0,111
2020-08-30,Alaska,0,51
2020-08-31,Alaska,0,39
2020-09-01,Alaska,2,34
2020-09-02,Alaska,0,72
2020-09-03,Alaska,1,106
2020-09-04,Alaska,0,129
2020-09-05,Alaska,2,98
2020-09-06,Alaska,0,89
2020-09-07,Alaska,0,34
2020-09-08,Alaska,0,33
2020-09-09,Alaska,0,65
2020-09-10,Alaska,0,125
2020-09-11,Alaska,1,108
2020-09-12,Alaska,1,106
2020-09-13,Alaska,0,62
2020-09-14,Alaska,0,77
2020-09-15,Alaska,0,43
2020-09-16,Alaska,0,52
2020-09-17,Alaska,0,105
2020-09-18,Alaska,1,115
2020-09-19,Alaska,0,85
2020-09-20,Alaska,0,91
2020-09-21,Alaska,0,71
2020-09-22,Alaska,0,46
2020-09-23,Alaska,0,54
2020-09-24,Alaska,1,140
2020-09-25,Alaska,5,118
2020-09-26,Alaska,0,111
2020-09-27,Alaska,4,115
2020-09-28,Alaska,0,118
2020-09-29,Alaska,0,125
2020-09-30,Alaska,0,105
2020-10-01,Alaska,1,131
2020-10-02,Alaska,0,126
2020-10-03,Alaska,1,147
2020-10-04,Alaska,0,189
2020-10-05,Alaska,0,211
2020-10-06,Alaska,0,145
2020-10-07,Alaska,1,128
2020-10-08,Alaska,1,135
2020-10-09,Alaska,0,180
2020-10-10,Alaska,0,251
2020-10-11,Alaska,0,258
2020-10-12,Alaska,0,197
2020-10-13,Alaska,0,155
2020-10-14,Alaska,4,143
2020-10-15,Alaska,1,165
2020-10-16,Alaska,1,228
2020-10-17,Alaska,1,214
2020-10-18,Alaska,0,224
2020-10-19,Alaska,0,204
2020-10-20,Alaska,0,211
2020-10-21,Alaska,1,210
2020-10-22,Alaska,0,231
2020-10-23,Alaska,0,277
2020-10-24,Alaska,0,372
2020-10-25,Alaska,0,529
2020-10-26,Alaska,0,348
2020-10-27,Alaska,2,383
2020-10-28,Alaska,1,354
2020-10-29,Alaska,5,364
2020-10-30,Alaska,4,386
2020-10-31,Alaska,1,444
2020-11-01,Alaska,1,350
2020-11-02,Alaska,1,351
2020-11-03,Alaska,0,391
2020-11-04,Alaska,0,411
2020-11-05,Alaska,0,314
2020-11-06,Alaska,0,525
2020-11-07,Alaska,0,605
2020-11-08,Alaska,0,518
2020-11-09,Alaska,0,473
2020-11-10,Alaska,8,530
2020-11-11,Alaska,3,496
2020-11-12,Alaska,0,478
2020-11-13,Alaska,1,593
2020-11-14,Alaska,1,747
2020-11-15,Alaska,0,659
2020-11-16,Alaska,0,580
2020-11-17,Alaska,2,641
2020-11-18,Alaska,0,545
2020-11-19,Alaska,1,492
2020-11-20,Alaska,0,457
2020-11-21,Alaska,0,676
2020-11-22,Alaska,2,550
2020-11-23,Alaska,0,499
2020-11-24,Alaska,13,580
2020-11-25,Alaska,0,678
2020-11-26,Alaska,3,554
2020-11-27,Alaska,0,672
2020-11-28,Alaska,2,667
2020-11-29,Alaska,0,617
2020-11-30,Alaska,0,511
2020-12-01,Alaska,1,504
2020-12-02,Alaska,0,703
2020-12-03,Alaska,8,763
2020-12-04,Alaska,11,761
2020-12-05,Alaska,1,945
2020-12-06,Alaska,0,764
2020-12-07,Alaska,3,503
2020-12-08,Alaska,0,573
2020-12-09,Alaska,4,587
2020-12-10,Alaska,5,636
2020-12-11,Alaska,3,627
2020-12-12,Alaska,18,520
2020-12-13,Alaska,0,641
2020-12-14,Alaska,0,429
2020-12-15,Alaska,3,282
2020-12-16,Alaska,2,611
2020-12-17,Alaska,2,383
2020-12-18,Alaska,0,493
2020-12-19,Alaska,1,336
2020-12-20,Alaska,-1,181
2020-12-21,Alaska,0,152
2020-12-22,Alaska,10,440
2020-12-23,Alaska,3,361
2020-12-24,Alaska,2,274
2020-12-25,Alaska,0,0
2020-12-26,Alaska,1,371
2020-12-27,Alaska,0,300
2020-12-28,Alaska,0,127
2020-12-29,Alaska,1,182
2020-12-30,Alaska,2,385
2020-12-31,Alaska,3,499
2021-01-01,Alaska,0,0
2021-01-02,Alaska,9,809
2021-01-03,Alaska,0,297
2021-01-04,Alaska,2,264
2021-01-05,Alaska,0,192
2021-01-06,Alaska,2,334
2021-01-07,Alaska,3,325
2021-01-08,Alaska,0,405
2021-01-09,Alaska,1,315
2021-01-10,Alaska,0,254
2021-01-11,Alaska,0,176
2021-01-12,Alaska,1,132
2021-01-13,Alaska,1,283
2021-01-14,Alaska,2,335
2021-01-15,Alaska,1,302
2021-01-16,Alaska,0,184
2021-01-17,Alaska,0,283
2021-01-18,Alaska,0,155
2021-01-19,Alaska,1,129
2021-01-20,Alaska,23,167
2021-01-21,Alaska,1,201
2021-01-22,Alaska,0,290
2021-01-23,Alaska,5,248
2021-01-24,Alaska,0,162
2021-01-25,Alaska,0,79
2021-01-26,Alaska,1,82
2021-01-27,Alaska,1,179
2021-01-28,Alaska,1,202
2021-01-29,Alaska,0,181
2021-01-30,Alaska,0,146
2021-01-31,Alaska,0,134
2021-02-01,Alaska,0,106
2021-02-02,Alaska,16,132
2021-02-03,Alaska,0,224
2021-02-04,Alaska,0,184
2021-02-05,Alaska,0,249
2021-02-06,Alaska,0,0
2021-02-07,Alaska,0,0
2021-02-08,Alaska,0,494
2021-02-09,Alaska,0,126
2021-02-10,Alaska,0,201
2021-02-11,Alaska,0,149
2021-02-12,Alaska,2,158
2021-02-13,Alaska,0,0
2021-02-14,Alaska,0,0
2021-02-15,Alaska,0,0
2021-02-16,Alaska,5,496
2021-02-17,Alaska,1,55
2021-02-18,Alaska,0,209
2021-02-19,Alaska,1,211
2021-02-20,Alaska,0,0
2021-02-21,Alaska,0,0
2021-02-22,Alaska,1,337
2021-02-23,Alaska,0,55
2021-02-24,Alaska,0,179
2021-02-25,Alaska,0,185
2021-02-26,Alaska,0,111
2021-02-27,Alaska,0,0
2021-02-28,Alaska,0,0
2021-03-01,Alaska,10,383
2021-03-02,Alaska,1,154
2021-03-03,Alaska,1,191
2021-03-04,Alaska,0,148
2021-03-05,Alaska,1,148
2021-03-06,Alaska,0,0
2021-03-07,Alaska,0,0
2021-03-08,Alaska,-1,340
2021-03-09,Alaska,0,89
2021-03-10,Alaska,0,152
2021-03-11,Alaska,0,238
2021-03-12,Alaska,1,107
2021-03-13,Alaska,0,0
2021-03-14,Alaska,0,0
2021-03-15,Alaska,0,378
2021-03-16,Alaska,0,103
2021-03-17,Alaska,1,174
2021-03-18,Alaska,3,155
2021-03-19,Alaska,0,77
2021-03-20,Alaska,0,0
2021-03-21,Alaska,0,0
2021-03-22,Alaska,0,351
2021-03-23,Alaska,2,178
2021-03-24,Alaska,0,199
2021-03-25,Alaska,1,147
2021-03-26,Alaska,0,186
2021-03-27,Alaska,0,0
2021-03-28,Alaska,0,0
2021-03-29,Alaska,0,0
2021-03-30,Alaska,0,651
2021-03-31,Alaska,0,0
2021-04-01,Alaska,0,390
2021-04-02,Alaska,0,202
2021-04-03,Alaska,0,0
2021-04-04,Alaska,0,0
2021-04-05,Alaska,0,499
2021-04-06,Alaska,0,80
2021-04-07,Alaska,0,219
2021-04-08,Alaska,0,228
2021-04-09,Alaska,0,246
2021-04-10,Alaska,0,0
2021-04-11,Alaska,0,0
2021-04-12,Alaska,1,396
2021-04-13,Alaska,0,154
2021-04-14,Alaska,0,199
2021-04-15,Alaska,18,193
2021-04-16,Alaska,0,189
2021-04-17,Alaska,0,0
2021-04-18,Alaska,0,0
2021-04-19,Alaska,0,445
2021-04-20,Alaska,0,109
2021-04-21,Alaska,0,198
2021-04-22,Alaska,0,228
2021-04-23,Alaska,0,148
2021-04-24,Alaska,0,0
2021-04-25,Alaska,0,0
2021-04-26,Alaska,12,449
2021-04-27,Alaska,0,137
2021-04-28,Alaska,0,186
2021-04-29,Alaska,0,168
2021-04-30,Alaska,0,140
2021-05-01,Alaska,0,0
2021-05-02,Alaska,0,0
2021-05-03,Alaska,1,274
2021-05-04,Alaska,0,92
2021-05-05,Alaska,0,148
2021-05-06,Alaska,1,96
2021-05-07,Alaska,0,116
2021-05-08,Alaska,0,0
2021-05-09,Alaska,0,0
2021-05-10,Alaska,0,235
2021-05-11,Alaska,2,58
2021-05-12,Alaska,2,88
2021-05-13,Alaska,0,80
2021-05-14,Alaska,0,112
2021-05-15,Alaska,0,0
2021-05-16,Alaska,0,0
2021-05-17,Alaska,11,135
2021-05-18,Alaska,4,56
2021-05-19,Alaska,1,98
2021-05-20,Alaska,0,77
2021-05-21,Alaska,0,66
2021-05-22,Alaska,0,0
2021-05-23,Alaska,0,0
2021-05-24,Alaska,0,95
2021-05-25,Alaska,0,52
2021-05-26,Alaska,0,66
2021-05-27,Alaska,0,41
2021-05-28,Alaska,0,44
2021-05-29,Alaska,0,0
2021-05-30,Alaska,0,0
2021-05-31,Alaska,0,0
2021-06-01,Alaska,0,110
2021-06-02,Alaska,0,36
2021-06-03,Alaska,0,53
2021-06-04,Alaska,0,60
2021-06-05,Alaska,0,0
2021-06-06,Alaska,0,0
2021-06-07,Alaska,0,0
2021-06-08,Alaska,0,0
2021-06-09,Alaska,0,0
2021-06-10,Alaska,0,118
2021-06-11,Alaska,4,61
2021-06-12,Alaska,0,0
2021-06-13,Alaska,0,0
2021-06-14,Alaska,0,67
2021-06-15,Alaska,0,0
2021-06-16,Alaska,0,51
2021-06-17,Alaska,0,0
2021-06-18,Alaska,0,102
2021-06-19,Alaska,0,0
2021-06-20,Alaska,0,0
2021-06-21,Alaska,0,87
2021-06-22,Alaska,0,0
2021-06-23,Alaska,1,71
2021-06-24,Alaska,0,0
2021-06-25,Alaska,0,42
2021-06-26,Alaska,0,0
2021-06-27,Alaska,0,0
2021-06-28,Alaska,0,96
2021-06-29,Alaska,0,0
2021-06-30,Alaska,3,88
2021-07-01,Alaska,0,0
2021-07-02,Alaska,0,105
2021-07-03,Alaska,0,0
2021-07-04,Alaska,0,0
2021-07-05,Alaska,0,0
2021-07-06,Alaska,0,0
2021-07-07,Alaska,0,212
2021-07-08,Alaska,0,0
2021-07-09,Alaska,2,132
2021-07-10,Alaska,0,0
2021-07-11,Alaska,0,0
2021-07-12,Alaska,2,173
2021-07-13,Alaska,0,0
2021-07-14,Alaska,0,248
2021-07-15,Alaska,0,0
2021-07-16,Alaska,0,287
2021-07-17,Alaska,0,0
2021-07-18,Alaska,0,0
2021-07-19,Alaska,0,455
2021-07-20,Alaska,0,0
2021-07-21,Alaska,1,473
2021-07-22,Alaska,0,0
2021-07-23,Alaska,2,439
2021-07-24,Alaska,0,0
2021-07-25,Alaska,0,0
2021-07-26,Alaska,0,564
2021-07-27,Alaska,0,0
2021-07-28,Alaska,2,526
2021-07-29,Alaska,0,0
2021-07-30,Alaska,3,570
2021-07-31,Alaska,0,0
2021-08-01,Alaska,0,0
2021-08-02,Alaska,0,746
2021-08-03,Alaska,2,293
2021-08-04,Alaska,2,338
2021-08-05,Alaska,5,377
2021-08-06,Alaska,0,332
2021-08-07,Alaska,0,0
2021-08-08,Alaska,0,0
2021-08-09,Alaska,1,847
2021-08-10,Alaska,1,254
2021-08-11,Alaska,0,375
2021-08-12,Alaska,3,402
2021-08-13,Alaska,0,334
2021-08-14,Alaska,0,0
2021-08-15,Alaska,0,0
2021-08-16,Alaska,0,1056
2021-08-17,Alaska,5,449
2021-08-18,Alaska,4,661
2021-08-19,Alaska,0,683
2021-08-20,Alaska,2,469
2021-08-21,Alaska,0,0
2021-08-22,Alaska,0,0
2021-08-23,Alaska,0,1112
2021-08-24,Alaska,13,593
2021-08-25,Alaska,11,620
2021-08-26,Alaska,0,727
2021-08-27,Alaska,0,534
2021-08-28,Alaska,0,0
2021-08-29,Alaska,0,0
2021-08-30,Alaska,0,1148
2021-08-31,Alaska,6,639
2021-09-01,Alaska,4,791
2021-09-02,Alaska,0,712
2021-09-03,Alaska,0,582
2021-09-04,Alaska,0,0
2021-09-05,Alaska,0,0
2021-09-06,Alaska,0,0
2021-09-07,Alaska,2,2127
2021-09-08,Alaska,6,837
2021-09-09,Alaska,0,838
2021-09-10,Alaska,2,693
2021-09-11,Alaska,0,0
2021-09-12,Alaska,0,0
2021-09-13,Alaska,1,1456
2021-09-14,Alaska,7,689
2021-09-15,Alaska,2,1089
2021-09-16,Alaska,0,1052
2021-09-17,Alaska,1,882
2021-09-18,Alaska,0,0
2021-09-19,Alaska,0,0
2021-09-20,Alaska,5,2108
2021-09-21,Alaska,6,853
2021-09-22,Alaska,1,1244
2021-09-23,Alaska,7,1315
2021-09-24,Alaska,44,1778
2021-09-25,Alaska,0,0
2021-09-26,Alaska,0,0
2021-09-27,Alaska,20,3999
2021-09-28,Alaska,10,685
2021-09-29,Alaska,4,996
2021-09-30,Alaska,10,1267
2021-10-01,Alaska,1,1032
2021-10-02,Alaska,0,0
2021-10-03,Alaska,0,0
2021-10-04,Alaska,1,2232
2021-10-05,Alaska,3,854
2021-10-06,Alaska,3,856
2021-10-07,Alaska,5,853
2021-10-08,Alaska,2,834
2021-10-09,Alaska,0,0
2021-10-10,Alaska,0,0
2021-10-11,Alaska,4,2770
2021-10-12,Alaska,16,450
2021-10-13,Alaska,0,1226
2021-10-14,Alaska,2,967
2021-10-15,Alaska,3,984
2021-10-16,Alaska,0,0
2021-10-17,Alaska,0,0
2021-10-18,Alaska,0,0
2021-10-19,Alaska,0,0
2021-10-20,Alaska,74,3634
2021-10-21,Alaska,1,1020
2021-10-22,Alaska,6,846
2021-10-23,Alaska,0,0
2021-10-24,Alaska,0,0
2021-10-25,Alaska,5,1666
2021-10-26,Alaska,11,743
2021-10-27,Alaska,2,560
2021-10-28,Alaska,5,809
2021-10-29,Alaska,4,804
2021-10-30,Alaska,0,0
2021-10-31,Alaska,0,0
2021-11-01,Alaska,3,1528
2021-11-02,Alaska,6,493
2021-11-03,Alaska,3,672
2021-11-04,Alaska,3,651
2021-11-05,Alaska,1,863
2021-11-06,Alaska,0,0
2021-11-07,Alaska,0,0
2021-11-08,Alaska,51,1339
2021-11-09,Alaska,28,372
2021-11-10,Alaska,9,452
2021-11-11,Alaska,0,0
2021-11-12,Alaska,0,867
2021-11-13,Alaska,0,0
2021-11-14,Alaska,0,0
2021-11-15,Alaska,2,1080
2021-11-16,Alaska,7,349
2021-11-17,Alaska,2,439
2021-11-18,Alaska,0,520
2021-11-19,Alaska,16,520
2021-11-20,Alaska,0,0
2021-11-21,Alaska,0,0
2021-11-22,Alaska,0,740
2021-11-23,Alaska,2,144
2021-11-24,Alaska,6,487
2021-11-25,Alaska,0,0
2021-11-26,Alaska,7,625
2021-11-27,Alaska,0,0
2021-11-28,Alaska,0,0
2021-11-29,Alaska,1,720
2021-11-30,Alaska,2,168
2021-12-01,Alaska,1,324
2021-12-02,Alaska,2,344
2021-12-03,Alaska,0,317
2021-12-04,Alaska,0,0
2021-12-05,Alaska,0,0
2021-12-06,Alaska,0,550
2021-12-07,Alaska,0,0
2021-12-08,Alaska,3,440
2021-12-09,Alaska,0,0
2021-12-10,Alaska,0,443
2021-12-11,Alaska,0,0
2021-12-12,Alaska,0,0
2021-12-13,Alaska,1,404
2021-12-14,Alaska,0,0
2021-12-15,Alaska,2,396
2021-12-16,Alaska,0,0
2021-12-17,Alaska,57,407
2021-12-18,Alaska,0,0
2021-12-19,Alaska,0,0
2021-12-20,Alaska,0,418
2021-12-21,Alaska,0,0
2021-12-22,Alaska,30,222
2021-12-23,Alaska,0,0
2021-12-24,Alaska,0,0
2021-12-25,Alaska,0,0
2021-12-26,Alaska,0,0
2021-12-27,Alaska,0,876
2021-12-28,Alaska,0,0
2021-12-29,Alaska,2,985
2021-12-30,Alaska,0,0
2021-12-31,Alaska,0,0
2022-01-01,Alaska,0,0
2022-01-02,Alaska,0,0
2022-01-03,Alaska,1,2889
2022-01-04,Alaska,0,0
2022-01-05,Alaska,0,0
2022-01-06,Alaska,0,1037
2022-01-07,Alaska,1,4199
2022-01-08,Alaska,0,0
2022-01-09,Alaska,0,0
2022-01-10,Alaska,0,3254
2022-01-11,Alaska,0,0
2022-01-12,Alaska,5,4509
2022-01-13,Alaska,0,0
2022-01-14,Alaska,2,5456
2022-01-15,Alaska,0,0
2022-01-16,Alaska,0,0
2022-01-17,Alaska,0,0
2022-01-18,Alaska,0,0
2022-01-19,Alaska,64,10181
2022-01-20,Alaska,0,0
2022-01-21,Alaska,0,6478
2022-01-22,Alaska,0,0
2022-01-23,Alaska,0,0
2022-01-24,Alaska,19,5632
2022-01-25,Alaska,0,0
2022-01-26,Alaska,7,5474
2022-01-27,Alaska,0,0
2022-01-28,Alaska,4,5878
2022-01-29,Alaska,0,0
2022-01-30,Alaska,0,0
2022-01-31,Alaska,0,4526
2022-02-01,Alaska,0,0
2022-02-02,Alaska,7,4124
2022-02-03,Alaska,0,0
2022-02-04,Alaska,0,3806
2022-02-05,Alaska,0,0
2022-02-06,Alaska,0,0
2022-02-07,Alaska,0,3043
2022-02-08,Alaska,0,0
2021-09-22,American Samoa,0,1
2021-09-23,American Samoa,0,0
2021-09-24,American Samoa,0,0
2021-09-25,American Samoa,0,0
2021-09-26,American Samoa,0,0
2021-09-27,American Samoa,0,0
2021-09-28,American Samoa,0,0
2021-09-29,American Samoa,0,0
2021-09-30,American Samoa,0,0
2021-10-01,American Samoa,0,0
2021-10-02,American Samoa,0,0
2021-10-03,American Samoa,0,0
2021-10-04,American Samoa,0,0
2021-10-05,American Samoa,0,0
2021-10-06,American Samoa,0,0
2021-10-07,American Samoa,0,0
2021-10-08,American Samoa,0,0
2021-10-09,American Samoa,0,0
2021-10-10,American Samoa,0,0
2021-10-11,American Samoa,0,0
2021-10-12,American Samoa,0,0
2021-10-13,American Samoa,0,0
2021-10-14,American Samoa,0,0
2021-10-15,American Samoa,0,0
2021-10-16,American Samoa,0,0
2021-10-17,American Samoa,0,0
2021-10-18,American Samoa,0,0
2021-10-19,American Samoa,0,0
2021-10-20,American Samoa,0,0
2021-10-21,American Samoa,0,0
2021-10-22,American Samoa,0,0
2021-10-23,American Samoa,0,0
2021-10-24,American Samoa,0,0
2021-10-25,American Samoa,0,0
2021-10-26,American Samoa,0,0
2021-10-27,American Samoa,0,0
2021-10-28,American Samoa,0,0
2021-10-29,American Samoa,0,0
2021-10-30,American Samoa,0,0
2021-10-31,American Samoa,0,0
2021-11-01,American Samoa,0,0
2021-11-02,American Samoa,0,0
2021-11-03,American Samoa,0,0
2021-11-04,American Samoa,0,0
2021-11-05,American Samoa,0,0
2021-11-06,American Samoa,0,0
2021-11-07,American Samoa,0,0
2021-11-08,American Samoa,0,0
2021-11-09,American Samoa,0,0
2021-11-10,American Samoa,0,0
2021-11-11,American Samoa,0,0
2021-11-12,American Samoa,0,0
2021-11-13,American Samoa,0,0
2021-11-14,American Samoa,0,0
2021-11-15,American Samoa,0,0
2021-11-16,American Samoa,0,0
2021-11-17,American Samoa,0,0
2021-11-18,American Samoa,0,0
2021-11-19,American Samoa,0,0
2021-11-20,American Samoa,0,0
2021-11-21,American Samoa,0,0
2021-11-22,American Samoa,0,0
2021-11-23,American Samoa,0,0
2021-11-24,American Samoa,0,0
2021-11-25,American Samoa,0,0
2021-11-26,American Samoa,0,0
2021-11-27,American Samoa,0,0
2021-11-28,American Samoa,0,0
2021-11-29,American Samoa,0,0
2021-11-30,American Samoa,0,0
2021-12-01,American Samoa,0,0
2021-12-02,American Samoa,0,0
2021-12-03,American Samoa,0,0
2021-12-04,American Samoa,0,0
2021-12-05,American Samoa,0,0
2021-12-06,American Samoa,0,0
2021-12-07,American Samoa,0,0
2021-12-08,American Samoa,0,0
2021-12-09,American Samoa,0,0
2021-12-10,American Samoa,0,0
2021-12-11,American Samoa,0,0
2021-12-12,American Samoa,0,0
2021-12-13,American Samoa,0,0
2021-12-14,American Samoa,0,0
2021-12-15,American Samoa,0,0
2021-12-16,American Samoa,0,0
2021-12-17,American Samoa,0,0
2021-12-18,American Samoa,0,0
2021-12-19,American Samoa,0,0
2021-12-20,American Samoa,0,0
2021-12-21,American Samoa,0,0
2021-12-22,American Samoa,0,0
2021-12-23,American Samoa,0,0
2021-12-24,American Samoa,0,0
2021-12-25,American Samoa,0,0
2021-12-26,American Samoa,0,0
2021-12-27,American Samoa,0,0
2021-12-28,American Samoa,0,0
2021-12-29,American Samoa,0,0
2021-12-30,American Samoa,0,0
2021-12-31,American Samoa,0,0
2022-01-01,American Samoa,0,0
2022-01-02,American Samoa,0,0
2022-01-03,American Samoa,0,0
2022-01-04,American Samoa,0,0
2022-01-05,American Samoa,0,0
2022-01-06,American Samoa,0,0
2022-01-07,American Samoa,0,0
2022-01-08,American Samoa,0,0
2022-01-09,American Samoa,0,0
2022-01-10,American Samoa,0,0
2022-01-11,American Samoa,0,0
2022-01-12,American Samoa,0,0
2022-01-13,American Samoa,0,0
2022-01-14,American Samoa,0,0
2022-01-15,American Samoa,0,0
2022-01-16,American Samoa,0,0
2022-01-17,American Samoa,0,0
2022-01-18,American Samoa,0,0
2022-01-19,American Samoa,0,0
2022-01-20,American Samoa,0,0
2022-01-21,American Samoa,0,0
2022-01-22,American Samoa,0,0
2022-01-23,American Samoa,0,0
2022-01-24,American Samoa,0,0
2022-01-25,American Samoa,0,0
2022-01-26,American Samoa,0,0
2022-01-27,American Samoa,0,0
2022-01-28,American Samoa,0,0
2022-01-29,American Samoa,0,0
2022-01-30,American Samoa,0,0
2022-01-31,American Samoa,0,0
2022-02-01,American Samoa,0,0
2022-02-02,American Samoa,0,0
2022-02-03,American Samoa,0,0
2022-02-04,American Samoa,0,0
2022-02-05,American Samoa,0,0
2022-02-06,American Samoa,0,0
2022-02-07,American Samoa,0,0
2022-02-08,American Samoa,0,0
2020-01-26,Arizona,0,1
2020-01-27,Arizona,0,0
2020-01-28,Arizona,0,0
2020-01-29,Arizona,0,0
2020-01-30,Arizona,0,0
2020-01-31,Arizona,0,0
2020-02-01,Arizona,0,0
2020-02-02,Arizona,0,0
2020-02-03,Arizona,0,0
2020-02-04,Arizona,0,0
2020-02-05,Arizona,0,0
2020-02-06,Arizona,0,0
2020-02-07,Arizona,0,0
2020-02-08,Arizona,0,0
2020-02-09,Arizona,0,0
2020-02-10,Arizona,0,0
2020-02-11,Arizona,0,0
2020-02-12,Arizona,0,0
2020-02-13,Arizona,0,0
2020-02-14,Arizona,0,0
2020-02-15,Arizona,0,0
2020-02-16,Arizona,0,0
2020-02-17,Arizona,0,0
2020-02-18,Arizona,0,0
2020-02-19,Arizona,0,0
2020-02-20,Arizona,0,0
2020-02-21,Arizona,0,0
2020-02-22,Arizona,0,0
2020-02-23,Arizona,0,0
2020-02-24,Arizona,0,0
2020-02-25,Arizona,0,0
2020-02-26,Arizona,0,0
2020-02-27,Arizona,0,0
2020-02-28,Arizona,0,0
2020-02-29,Arizona,0,0
2020-03-01,Arizona,0,0
2020-03-02,Arizona,0,0
2020-03-03,Arizona,0,1
2020-03-04,Arizona,0,0
2020-03-05,Arizona,0,0
2020-03-06,Arizona,0,1
2020-03-07,Arizona,0,2
2020-03-08,Arizona,0,0
2020-03-09,Arizona,0,1
2020-03-10,Arizona,0,0
2020-03-11,Arizona,0,3
2020-03-12,Arizona,0,0
2020-03-13,Arizona,0,0
2020-03-14,Arizona,0,3
2020-03-15,Arizona,0,1
2020-03-16,Arizona,0,5
2020-03-17,Arizona,0,2
2020-03-18,Arizona,0,8
2020-03-19,Arizona,0,19
2020-03-20,Arizona,1,23
2020-03-21,Arizona,0,34
2020-03-22,Arizona,1,49
2020-03-23,Arizona,0,81
2020-03-24,Arizona,4,92
2020-03-25,Arizona,0,76
2020-03-26,Arizona,2,106
2020-03-27,Arizona,7,157
2020-03-28,Arizona,0,108
2020-03-29,Arizona,3,157
2020-03-30,Arizona,2,239
2020-03-31,Arizona,4,129
2020-04-01,Arizona,5,115
2020-04-02,Arizona,6,187
2020-04-03,Arizona,6,169
2020-04-04,Arizona,12,250
2020-04-05,Arizona,11,250
2020-04-06,Arizona,3,197
2020-04-07,Arizona,10,111
2020-04-08,Arizona,3,149
2020-04-09,Arizona,9,292
2020-04-10,Arizona,8,94
2020-04-11,Arizona,15,281
2020-04-12,Arizona,5,146
2020-04-13,Arizona,5,163
2020-04-14,Arizona,9,104
2020-04-15,Arizona,11,156
2020-04-16,Arizona,10,272
2020-04-17,Arizona,22,273
2020-04-18,Arizona,7,212
2020-04-19,Arizona,7,210
2020-04-20,Arizona,3,135
2020-04-21,Arizona,22,187
2020-04-22,Arizona,23,208
2020-04-23,Arizona,21,310
2020-04-24,Arizona,11,276
2020-04-25,Arizona,7,235
2020-04-26,Arizona,2,246
2020-04-27,Arizona,0,190
2020-04-28,Arizona,20,232
2020-04-29,Arizona,11,254
2020-04-30,Arizona,12,446
2020-05-01,Arizona,10,314
2020-05-02,Arizona,23,402
2020-05-03,Arizona,9,276
2020-05-04,Arizona,0,279
2020-05-05,Arizona,33,386
2020-05-06,Arizona,31,402
2020-05-07,Arizona,24,238
2020-05-08,Arizona,67,581
2020-05-09,Arizona,15,434
2020-05-10,Arizona,4,159
2020-05-11,Arizona,6,261
2020-05-12,Arizona,20,356
2020-05-13,Arizona,32,440
2020-05-14,Arizona,30,498
2020-05-15,Arizona,27,495
2020-05-16,Arizona,28,462
2020-05-17,Arizona,1,306
2020-05-18,Arizona,6,233
2020-05-19,Arizona,18,396
2020-05-20,Arizona,43,331
2020-05-21,Arizona,16,418
2020-05-22,Arizona,12,293
2020-05-23,Arizona,24,432
2020-05-24,Arizona,1,299
2020-05-25,Arizona,6,222
2020-05-26,Arizona,1,222
2020-05-27,Arizona,24,479
2020-05-28,Arizona,26,501
2020-05-29,Arizona,28,702
2020-05-30,Arizona,18,790
2020-05-31,Arizona,3,681
2020-06-01,Arizona,12,187
2020-06-02,Arizona,25,1127
2020-06-03,Arizona,40,995
2020-06-04,Arizona,17,573
2020-06-05,Arizona,16,1551
2020-06-06,Arizona,30,1148
2020-06-07,Arizona,2,1407
2020-06-08,Arizona,4,837
2020-06-09,Arizona,22,635
2020-06-10,Arizona,26,1585
2020-06-11,Arizona,30,1544
2020-06-12,Arizona,27,1642
2020-06-13,Arizona,33,1606
2020-06-14,Arizona,4,1180
2020-06-15,Arizona,10,1052
2020-06-16,Arizona,24,2293
2020-06-17,Arizona,24,1861
2020-06-18,Arizona,35,2572
2020-06-19,Arizona,35,3183
2020-06-20,Arizona,25,3284
2020-06-21,Arizona,3,2468
2020-06-22,Arizona,4,2101
2020-06-23,Arizona,44,3630
2020-06-24,Arizona,69,1810
2020-06-25,Arizona,28,3090
2020-06-26,Arizona,42,3379
2020-06-27,Arizona,44,3476
2020-06-28,Arizona,13,3809
2020-06-29,Arizona,4,641
2020-06-30,Arizona,47,4797
2020-07-01,Arizona,81,4753
2020-07-02,Arizona,40,3343
2020-07-03,Arizona,36,4399
2020-07-04,Arizona,19,2722
2020-07-05,Arizona,8,3510
2020-07-06,Arizona,3,3416
2020-07-07,Arizona,101,3617
2020-07-08,Arizona,40,3551
2020-07-09,Arizona,74,4073
2020-07-10,Arizona,46,4164
2020-07-11,Arizona,65,3044
2020-07-12,Arizona,81,2488
2020-07-13,Arizona,11,1438
2020-07-14,Arizona,91,4209
2020-07-15,Arizona,101,3285
2020-07-16,Arizona,64,3319
2020-07-17,Arizona,91,3845
